Cuisine, Rank, Value
indian,476,0.014655
indian,477,0.014655
indian,478,0.014558
indian,479,0.014558
indian,480,0.014558
indian,481,0.014558
indian,482,0.014558
indian,483,0.014462
indian,484,0.014462
indian,485,0.014462
indian,486,0.014366
indian,487,0.014366
indian,488,0.014366
indian,489,0.014366
indian,490,0.014269
indian,491,0.014269
indian,492,0.014269
indian,493,0.014269
indian,494,0.014173
indian,495,0.014173
indian,496,0.014173
indian,497,0.014173
indian,498,0.014173
indian,499,0.014076
indian,500,0.014076
indian,501,0.01398
indian,502,0.01398
indian,503,0.01398
indian,504,0.01398
indian,505,0.01398
indian,506,0.013884
indian,507,0.013884
indian,508,0.013884
indian,509,0.013884
indian,510,0.013884
indian,511,0.013884
indian,512,0.013884
indian,513,0.013787
indian,514,0.013787
indian,515,0.013787
indian,516,0.013691
indian,517,0.013691
indian,518,0.013594
indian,519,0.013594
indian,520,0.013594
indian,521,0.013594
indian,522,0.013594
indian,523,0.013594
indian,524,0.013498
indian,525,0.013498
indian,526,0.013498
indian,527,0.013498
indian,528,0.013498
indian,529,0.013401
indian,530,0.013401
indian,531,0.013401
indian,532,0.013305
indian,533,0.013305
indian,534,0.013305
indian,535,0.013209
indian,536,0.013209
indian,537,0.013112
indian,538,0.013112
indian,539,0.013016
indian,540,0.012919
indian,541,0.012919
indian,542,0.012919
indian,543,0.012919
indian,544,0.012823
indian,545,0.012727
indian,546,0.012727
indian,547,0.01263
indian,548,0.01263
indian,549,0.01263
indian,550,0.01263
indian,551,0.012534
indian,552,0.012534
indian,553,0.012534
indian,554,0.012437
indian,555,0.012437
indian,556,0.012437
indian,557,0.012437
indian,558,0.012437
indian,559,0.012437
indian,560,0.012437
indian,561,0.012437
indian,562,0.012437
indian,563,0.012437
indian,564,0.012341
indian,565,0.012341
indian,566,0.012341
indian,567,0.012341
indian,568,0.012341
indian,569,0.012245
indian,570,0.012245
indian,571,0.012245
indian,572,0.012148
indian,573,0.012148
indian,574,0.012148
indian,575,0.012148
indian,576,0.012052
indian,577,0.012052
indian,578,0.012052
indian,579,0.012052
indian,580,0.012052
indian,581,0.012052
indian,582,0.012052
indian,583,0.012052
indian,584,0.012052
indian,585,0.011955
indian,586,0.011955
indian,587,0.011955
indian,588,0.011955
indian,589,0.011859
indian,590,0.011859
indian,591,0.011859
indian,592,0.011859
indian,593,0.011762
indian,594,0.011666
indian,595,0.011666
indian,596,0.011666
indian,597,0.01157
indian,598,0.01157
indian,599,0.01157
indian,600,0.01157
indian,601,0.01157
indian,602,0.01157
indian,603,0.01157
indian,604,0.011473
indian,605,0.011473
indian,606,0.011473
indian,607,0.011473
indian,608,0.011377
indian,609,0.011377
indian,610,0.011377
indian,611,0.011377
indian,612,0.01128
indian,613,0.01128
indian,614,0.01128
indian,615,0.01128
indian,616,0.01128
indian,617,0.01128
indian,618,0.011184
indian,619,0.011184
indian,620,0.011184
indian,621,0.011184
indian,622,0.011088
indian,623,0.011088
indian,624,0.011088
indian,625,0.011088
indian,626,0.011088
indian,627,0.011088
indian,628,0.011088
indian,629,0.011088
indian,630,0.011088
indian,631,0.010991
indian,632,0.010991
indian,633,0.010991
indian,634,0.010991
indian,635,0.010895
indian,636,0.010895
indian,637,0.010895
indian,638,0.010895
indian,639,0.010895
indian,640,0.010895
indian,641,0.010895
indian,642,0.010798
indian,643,0.010798
indian,644,0.010702
indian,645,0.010702
indian,646,0.010702
indian,647,0.010702
indian,648,0.010702
indian,649,0.010702
indian,650,0.010702
indian,651,0.010702
indian,652,0.010702
indian,653,0.010702
indian,654,0.010702
indian,655,0.010605
indian,656,0.010605
indian,657,0.010605
indian,658,0.010605
indian,659,0.010605
indian,660,0.010605
indian,661,0.010509
indian,662,0.010509
indian,663,0.010509
indian,664,0.010413
indian,665,0.010413
indian,666,0.010413
indian,667,0.010413
indian,668,0.010413
indian,669,0.010413
indian,670,0.010413
indian,671,0.010316
indian,672,0.010316
indian,673,0.010316
indian,674,0.010316
indian,675,0.010316
indian,676,0.01022
indian,677,0.01022
indian,678,0.01022
indian,679,0.010123
indian,680,0.010123
indian,681,0.010123
indian,682,0.010123
indian,683,0.010123
indian,684,0.010123
indian,685,0.010123
indian,686,0.010123
indian,687,0.010027
indian,688,0.010027
indian,689,0.010027
indian,690,0.0099306
indian,691,0.0099306
indian,692,0.0099306
indian,693,0.0099306
indian,694,0.0099306
indian,695,0.0099306
indian,696,0.0098342
indian,697,0.0098342
indian,698,0.0098342
indian,699,0.0098342
indian,700,0.0098342
indian,701,0.0098342
indian,702,0.0098342
indian,703,0.0097378
indian,704,0.0097378
indian,705,0.0097378
indian,706,0.0097378
indian,707,0.0097378
indian,708,0.0097378
indian,709,0.0097378
indian,710,0.0096413
indian,711,0.0096413
indian,712,0.0096413
indian,713,0.0096413
indian,714,0.0096413
indian,715,0.0096413
indian,716,0.0096413
indian,717,0.0096413
indian,718,0.0096413
indian,719,0.0095449
indian,720,0.0095449
indian,721,0.0095449
indian,722,0.0095449
indian,723,0.0095449
indian,724,0.0094485
indian,725,0.0094485
indian,726,0.0094485
indian,727,0.0093521
indian,728,0.0093521
indian,729,0.0093521
indian,730,0.0093521
indian,731,0.0092557
indian,732,0.0092557
indian,733,0.0092557
indian,734,0.0092557
indian,735,0.0092557
indian,736,0.0092557
indian,737,0.0092557
indian,738,0.0092557
indian,739,0.0091593
indian,740,0.0091593
indian,741,0.0091593
indian,742,0.0091593
indian,743,0.0091593
indian,744,0.0090629
indian,745,0.0090629
indian,746,0.0090629
indian,747,0.0090629
indian,748,0.0090629
indian,749,0.0090629
indian,750,0.0090629
indian,751,0.0090629
indian,752,0.0090629
indian,753,0.0089664
indian,754,0.0089664
indian,755,0.0089664
indian,756,0.0089664
indian,757,0.0089664
indian,758,0.0089664
indian,759,0.0089664
indian,760,0.0089664
indian,761,0.0089664
indian,762,0.0089664
indian,763,0.0089664
indian,764,0.0089664
indian,765,0.0089664
indian,766,0.00887
indian,767,0.00887
indian,768,0.00887
indian,769,0.0087736
indian,770,0.0087736
indian,771,0.0087736
indian,772,0.0087736
indian,773,0.0087736
indian,774,0.0087736
indian,775,0.0086772
indian,776,0.0086772
indian,777,0.0086772
indian,778,0.0086772
indian,779,0.0086772
indian,780,0.0086772
indian,781,0.0086772
indian,782,0.0086772
indian,783,0.0086772
indian,784,0.0086772
indian,785,0.0086772
indian,786,0.0086772
indian,787,0.0086772
indian,788,0.0085808
indian,789,0.0085808
indian,790,0.0085808
indian,791,0.0085808
indian,792,0.0085808
indian,793,0.0085808
indian,794,0.0085808
indian,795,0.0084844
indian,796,0.0084844
indian,797,0.0084844
indian,798,0.0084844
indian,799,0.0084844
indian,800,0.0084844
indian,801,0.0084844
indian,802,0.0084844
indian,803,0.008388
indian,804,0.008388
indian,805,0.008388
indian,806,0.008388
indian,807,0.008388
indian,808,0.008388
indian,809,0.008388
indian,810,0.0082916
indian,811,0.0082916
indian,812,0.0082916
indian,813,0.0082916
indian,814,0.0082916
indian,815,0.0082916
indian,816,0.0082916
indian,817,0.0082916
indian,818,0.0082916
indian,819,0.0081951
indian,820,0.0081951
indian,821,0.0081951
indian,822,0.0081951
indian,823,0.0081951
indian,824,0.0081951
indian,825,0.0081951
indian,826,0.0080987
indian,827,0.0080987
indian,828,0.0080987
indian,829,0.0080987
indian,830,0.0080987
indian,831,0.0080987
indian,832,0.0080987
indian,833,0.0080987
indian,834,0.0080987
indian,835,0.0080987
indian,836,0.0080987
indian,837,0.0080987
indian,838,0.0080987
indian,839,0.0080987
indian,840,0.0080023
indian,841,0.0080023
indian,842,0.0080023
indian,843,0.0080023
indian,844,0.0080023
indian,845,0.0080023
indian,846,0.0080023
indian,847,0.0080023
indian,848,0.0080023
indian,849,0.0080023
indian,850,0.0080023
indian,851,0.0080023
indian,852,0.0079059
indian,853,0.0079059
indian,854,0.0079059
indian,855,0.0079059
indian,856,0.0079059
indian,857,0.0079059
indian,858,0.0079059
indian,859,0.0079059
indian,860,0.0079059
indian,861,0.0078095
indian,862,0.0078095
indian,863,0.0078095
indian,864,0.0078095
indian,865,0.0078095
indian,866,0.0078095
indian,867,0.0078095
indian,868,0.0077131
indian,869,0.0077131
indian,870,0.0077131
indian,871,0.0077131
indian,872,0.0077131
indian,873,0.0077131
indian,874,0.0077131
indian,875,0.0077131
indian,876,0.0077131
indian,877,0.0076167
indian,878,0.0076167
indian,879,0.0076167
indian,880,0.0076167
indian,881,0.0076167
indian,882,0.0076167
indian,883,0.0076167
indian,884,0.0076167
indian,885,0.0076167
indian,886,0.0076167
indian,887,0.0076167
indian,888,0.0075202
indian,889,0.0075202
indian,890,0.0075202
indian,891,0.0075202
indian,892,0.0075202
indian,893,0.0075202
indian,894,0.0075202
indian,895,0.0075202
indian,896,0.0075202
indian,897,0.0075202
indian,898,0.0075202
indian,899,0.0075202
indian,900,0.0075202
indian,901,0.0075202
indian,902,0.0075202
indian,903,0.0075202
indian,904,0.0075202
indian,905,0.0075202
indian,906,0.0075202
indian,907,0.0075202
indian,908,0.0074238
indian,909,0.0074238
indian,910,0.0074238
indian,911,0.0074238
indian,912,0.0074238
indian,913,0.0074238
indian,914,0.0074238
indian,915,0.0073274
indian,916,0.0073274
indian,917,0.0073274
indian,918,0.0073274
indian,919,0.0073274
indian,920,0.0073274
indian,921,0.0073274
indian,922,0.0073274
indian,923,0.0073274
indian,924,0.007231
indian,925,0.007231
indian,926,0.007231
indian,927,0.007231
indian,928,0.007231
indian,929,0.007231
indian,930,0.007231
indian,931,0.007231
indian,932,0.007231
indian,933,0.007231
indian,934,0.0071346
indian,935,0.0071346
indian,936,0.0071346
indian,937,0.0071346
indian,938,0.0071346
indian,939,0.0071346
indian,940,0.0071346
indian,941,0.0071346
indian,942,0.0071346
indian,943,0.0071346
indian,944,0.0071346
indian,945,0.0071346
indian,946,0.0070382
indian,947,0.0070382
indian,948,0.0070382
indian,949,0.0070382
indian,950,0.0070382
indian,951,0.0070382
indian,952,0.0070382
indian,953,0.0070382
indian,954,0.0070382
indian,955,0.0070382
indian,956,0.0070382
indian,957,0.0070382
indian,958,0.0070382
indian,959,0.0069418
indian,960,0.0069418
indian,961,0.0069418
indian,962,0.0069418
indian,963,0.0069418
indian,964,0.0069418
indian,965,0.0069418
indian,966,0.0069418
indian,967,0.0069418
indian,968,0.0069418
indian,969,0.0069418
indian,970,0.0069418
indian,971,0.0069418
indian,972,0.0069418
indian,973,0.0069418
indian,974,0.0069418
indian,975,0.0068454
indian,976,0.0068454
indian,977,0.0068454
indian,978,0.0068454
indian,979,0.0068454
indian,980,0.0068454
indian,981,0.0068454
indian,982,0.0068454
indian,983,0.0068454
indian,984,0.0068454
indian,985,0.0068454
indian,986,0.0068454
indian,987,0.0068454
indian,988,0.0068454
indian,989,0.0068454
indian,990,0.0068454
indian,991,0.0068454
indian,992,0.0068454
indian,993,0.0067489
indian,994,0.0067489
indian,995,0.0067489
indian,996,0.0067489
indian,997,0.0067489
indian,998,0.0067489
indian,999,0.0067489
indian,1000,0.0067489
chinese,1,0.25774
chinese,2,0.22615
chinese,3,0.21601
chinese,4,0.20643
chinese,5,0.16046
chinese,6,0.14726
chinese,7,0.14034
chinese,8,0.11858
chinese,9,0.1097
chinese,10,0.10734
chinese,11,0.098538
chinese,12,0.09516
chinese,13,0.093902
chinese,14,0.091388
chinese,15,0.08848
chinese,16,0.086201
chinese,17,0.082194
chinese,18,0.082037
chinese,19,0.08133
chinese,20,0.077086
chinese,21,0.072607
chinese,22,0.0708
chinese,23,0.068521
chinese,24,0.065457
chinese,25,0.065221
chinese,26,0.063885
chinese,27,0.063178
chinese,28,0.061449
chinese,29,0.060192
chinese,30,0.057049
chinese,31,0.056656
chinese,32,0.054691
chinese,33,0.05422
chinese,34,0.054141
chinese,35,0.052884
chinese,36,0.052255
chinese,37,0.051705
chinese,38,0.049819
chinese,39,0.049348
chinese,40,0.048326
chinese,41,0.047069
chinese,42,0.046755
chinese,43,0.046676
chinese,44,0.046676
chinese,45,0.046126
chinese,46,0.045419
chinese,47,0.045183
chinese,48,0.044869
chinese,49,0.04479
chinese,50,0.044162
chinese,51,0.043454
chinese,52,0.04314
chinese,53,0.043061
chinese,54,0.042354
chinese,55,0.042276
chinese,56,0.041411
chinese,57,0.040861
chinese,58,0.040783
chinese,59,0.039997
chinese,60,0.039683
chinese,61,0.039604
chinese,62,0.039132
chinese,63,0.038897
chinese,64,0.038582
chinese,65,0.038268
chinese,66,0.037718
chinese,67,0.037089
chinese,68,0.037011
chinese,69,0.037011
chinese,70,0.037011
chinese,71,0.037011
chinese,72,0.036775
chinese,73,0.036775
chinese,74,0.036618
chinese,75,0.036225
chinese,76,0.036068
chinese,77,0.035754
chinese,78,0.035596
chinese,79,0.035204
chinese,80,0.034732
chinese,81,0.034339
chinese,82,0.034103
chinese,83,0.033632
chinese,84,0.033318
chinese,85,0.033082
chinese,86,0.032689
chinese,87,0.032218
chinese,88,0.031353
chinese,89,0.031196
chinese,90,0.030567
chinese,91,0.029939
chinese,92,0.02986
chinese,93,0.029624
chinese,94,0.029546
chinese,95,0.028996
chinese,96,0.02876
chinese,97,0.028131
chinese,98,0.027738
chinese,99,0.027503
chinese,100,0.027503
chinese,101,0.027346
chinese,102,0.027267
chinese,103,0.02711
chinese,104,0.02711
chinese,105,0.027031
chinese,106,0.027031
chinese,107,0.026796
chinese,108,0.026717
chinese,109,0.026638
chinese,110,0.026324
chinese,111,0.026245
chinese,112,0.026245
chinese,113,0.026088
chinese,114,0.025931
chinese,115,0.025931
chinese,116,0.025774
chinese,117,0.025695
chinese,118,0.025538
chinese,119,0.02546
chinese,120,0.02491
chinese,121,0.02491
chinese,122,0.024831
chinese,123,0.024438
chinese,124,0.02436
chinese,125,0.024202
chinese,126,0.024124
chinese,127,0.023888
chinese,128,0.023652
chinese,129,0.023652
chinese,130,0.023574
chinese,131,0.023259
chinese,132,0.022788
chinese,133,0.022631
chinese,134,0.022474
chinese,135,0.022395
chinese,136,0.022159
chinese,137,0.022081
chinese,138,0.021766
chinese,139,0.021531
chinese,140,0.021531
chinese,141,0.021452
chinese,142,0.020824
chinese,143,0.020588
chinese,144,0.020509
chinese,145,0.020431
chinese,146,0.020431
chinese,147,0.020352
chinese,148,0.020352
chinese,149,0.020273
chinese,150,0.020195
chinese,151,0.020038
chinese,152,0.020038
chinese,153,0.020038
chinese,154,0.020038
chinese,155,0.019802
chinese,156,0.019723
chinese,157,0.019566
chinese,158,0.019409
chinese,159,0.019409
chinese,160,0.019409
chinese,161,0.019409
chinese,162,0.019016
chinese,163,0.018938
chinese,164,0.018859
chinese,165,0.018702
chinese,166,0.018702
chinese,167,0.018545
chinese,168,0.018466
chinese,169,0.018388
chinese,170,0.018388
chinese,171,0.018073
chinese,172,0.017995
chinese,173,0.017995
chinese,174,0.017995
chinese,175,0.017759
chinese,176,0.017759
chinese,177,0.017759
chinese,178,0.01768
chinese,179,0.01768
chinese,180,0.01768
chinese,181,0.017602
chinese,182,0.017602
chinese,183,0.017523
chinese,184,0.017445
chinese,185,0.017445
chinese,186,0.017445
chinese,187,0.017287
chinese,188,0.017209
chinese,189,0.017209
chinese,190,0.01713
chinese,191,0.016973
chinese,192,0.016895
chinese,193,0.016659
chinese,194,0.016423
chinese,195,0.016423
chinese,196,0.016187
chinese,197,0.016109
chinese,198,0.016109
chinese,199,0.01603
chinese,200,0.015873
chinese,201,0.015873
chinese,202,0.015873
chinese,203,0.015794
chinese,204,0.015637
chinese,205,0.015559
chinese,206,0.015166
chinese,207,0.015087
chinese,208,0.01493
chinese,209,0.014851
chinese,210,0.014773
chinese,211,0.014694
chinese,212,0.014694
chinese,213,0.014694
chinese,214,0.014694
chinese,215,0.014694
chinese,216,0.014694
chinese,217,0.014616
chinese,218,0.014616
chinese,219,0.014537
chinese,220,0.014459
chinese,221,0.014223
chinese,222,0.014223
chinese,223,0.014066
chinese,224,0.014066
chinese,225,0.013987
chinese,226,0.013987
chinese,227,0.013909
chinese,228,0.01383
chinese,229,0.01383
chinese,230,0.01383
chinese,231,0.01383
chinese,232,0.013751
chinese,233,0.013673
chinese,234,0.013594
chinese,235,0.013594
chinese,236,0.013594
chinese,237,0.013594
chinese,238,0.013516
chinese,239,0.013437
chinese,240,0.013358
chinese,241,0.013358
chinese,242,0.013358
chinese,243,0.01328
chinese,244,0.013201
chinese,245,0.013123
chinese,246,0.013123
chinese,247,0.013044
chinese,248,0.013044
chinese,249,0.012966
chinese,250,0.012966
chinese,251,0.012966
chinese,252,0.012966
chinese,253,0.012966
chinese,254,0.012887
chinese,255,0.012887
chinese,256,0.012887
chinese,257,0.012887
chinese,258,0.012808
chinese,259,0.01273
chinese,260,0.01273
chinese,261,0.01273
chinese,262,0.01273
chinese,263,0.012651
chinese,264,0.012573
chinese,265,0.012573
chinese,266,0.012573
chinese,267,0.012573
chinese,268,0.012494
chinese,269,0.012494
chinese,270,0.012416
chinese,271,0.012337
chinese,272,0.012337
chinese,273,0.012337
chinese,274,0.012337
chinese,275,0.01218
chinese,276,0.012101
chinese,277,0.012101
chinese,278,0.012023
chinese,279,0.012023
chinese,280,0.012023
chinese,281,0.012023
chinese,282,0.011944
chinese,283,0.011944
chinese,284,0.011865
chinese,285,0.011708
chinese,286,0.011708
chinese,287,0.01163
chinese,288,0.01163
chinese,289,0.011551
chinese,290,0.011551
chinese,291,0.011473
chinese,292,0.011473
chinese,293,0.011473
chinese,294,0.011394
chinese,295,0.011394
chinese,296,0.011394
chinese,297,0.011394
chinese,298,0.011315
chinese,299,0.011315
chinese,300,0.011237
chinese,301,0.011237
chinese,302,0.011237
chinese,303,0.011158
chinese,304,0.011158
chinese,305,0.01108
chinese,306,0.011001
chinese,307,0.011001
chinese,308,0.011001
chinese,309,0.011001
chinese,310,0.010923
chinese,311,0.010923
chinese,312,0.010923
chinese,313,0.010844
chinese,314,0.010844
chinese,315,0.010844
chinese,316,0.010765
chinese,317,0.010765
chinese,318,0.010687
chinese,319,0.010608
chinese,320,0.010608
chinese,321,0.010608
chinese,322,0.01053
chinese,323,0.01053
chinese,324,0.01053
chinese,325,0.01053
chinese,326,0.010451
chinese,327,0.010451
chinese,328,0.010451
chinese,329,0.010372
chinese,330,0.010372
chinese,331,0.010294
chinese,332,0.010294
chinese,333,0.010294
chinese,334,0.010294
chinese,335,0.010294
chinese,336,0.010294
chinese,337,0.010215
chinese,338,0.010137
chinese,339,0.010137
chinese,340,0.010137
chinese,341,0.010137
chinese,342,0.010137
chinese,343,0.010058
chinese,344,0.010058
chinese,345,0.010058
chinese,346,0.0099796
chinese,347,0.0099796
chinese,348,0.0099796
chinese,349,0.009901
chinese,350,0.0098224
chinese,351,0.0098224
chinese,352,0.0098224
chinese,353,0.0097438
chinese,354,0.0097438
chinese,355,0.0097438
chinese,356,0.0097438
chinese,357,0.0096653
chinese,358,0.0096653
chinese,359,0.0095867
chinese,360,0.0095867
chinese,361,0.0095867
chinese,362,0.0095081
chinese,363,0.0094295
chinese,364,0.0093509
chinese,365,0.0093509
chinese,366,0.0093509
chinese,367,0.0093509
chinese,368,0.0092724
chinese,369,0.0092724
chinese,370,0.0092724
chinese,371,0.0092724
chinese,372,0.0091938
chinese,373,0.0091938
chinese,374,0.0091938
chinese,375,0.0091938
chinese,376,0.0091152
chinese,377,0.0090366
chinese,378,0.0090366
chinese,379,0.008958
chinese,380,0.008958
chinese,381,0.0088795
chinese,382,0.0088795
chinese,383,0.0088795
chinese,384,0.0088795
chinese,385,0.0088795
chinese,386,0.0088795
chinese,387,0.0088795
chinese,388,0.0088795
chinese,389,0.0088009
chinese,390,0.0088009
chinese,391,0.0088009
chinese,392,0.0088009
chinese,393,0.0087223
chinese,394,0.0087223
chinese,395,0.0087223
chinese,396,0.0087223
chinese,397,0.0087223
chinese,398,0.0087223
chinese,399,0.0087223
chinese,400,0.0087223
chinese,401,0.0086437
chinese,402,0.0086437
chinese,403,0.0086437
chinese,404,0.0086437
chinese,405,0.0085651
chinese,406,0.0085651
chinese,407,0.0085651
chinese,408,0.0084866
chinese,409,0.0084866
chinese,410,0.0084866
chinese,411,0.0084866
chinese,412,0.0084866
chinese,413,0.0084866
chinese,414,0.0084866
chinese,415,0.008408
chinese,416,0.008408
chinese,417,0.008408
chinese,418,0.008408
chinese,419,0.008408
chinese,420,0.008408
chinese,421,0.008408
chinese,422,0.0083294
chinese,423,0.0083294
chinese,424,0.0083294
chinese,425,0.0083294
chinese,426,0.0083294
chinese,427,0.0082508
chinese,428,0.0082508
chinese,429,0.0082508
chinese,430,0.0082508
chinese,431,0.0081722
chinese,432,0.0081722
chinese,433,0.0081722
chinese,434,0.0080937
chinese,435,0.0080937
chinese,436,0.0080937
chinese,437,0.0080937
chinese,438,0.0080151
chinese,439,0.0080151
chinese,440,0.0080151
chinese,441,0.0080151
chinese,442,0.0079365
chinese,443,0.0079365
chinese,444,0.0079365
chinese,445,0.0079365
chinese,446,0.0079365
chinese,447,0.0079365
chinese,448,0.0078579
chinese,449,0.0078579
chinese,450,0.0078579
chinese,451,0.0078579
chinese,452,0.0078579
chinese,453,0.0078579
chinese,454,0.0078579
chinese,455,0.0078579
chinese,456,0.0078579
chinese,457,0.0077793
chinese,458,0.0077793
chinese,459,0.0077793
chinese,460,0.0077793
chinese,461,0.0077793
chinese,462,0.0077793
chinese,463,0.0077008
chinese,464,0.0077008
chinese,465,0.0077008
chinese,466,0.0077008
chinese,467,0.0077008
chinese,468,0.0076222
chinese,469,0.0076222
chinese,470,0.0076222
chinese,471,0.0076222
chinese,472,0.0076222
chinese,473,0.0076222
chinese,474,0.0075436
chinese,475,0.0075436
chinese,476,0.0075436
chinese,477,0.007465
chinese,478,0.007465
chinese,479,0.007465
chinese,480,0.007465
chinese,481,0.007465
chinese,482,0.007465
chinese,483,0.007465
chinese,484,0.0073865
chinese,485,0.0073865
chinese,486,0.0073865
chinese,487,0.0073865
chinese,488,0.0073865
chinese,489,0.0073079
chinese,490,0.0073079
chinese,491,0.0073079
chinese,492,0.0073079
chinese,493,0.0072293
chinese,494,0.0072293
chinese,495,0.0072293
chinese,496,0.0072293
chinese,497,0.0072293
chinese,498,0.0072293
chinese,499,0.0072293
chinese,500,0.0072293
chinese,501,0.0072293
chinese,502,0.0072293
chinese,503,0.0072293
chinese,504,0.0071507
chinese,505,0.0071507
chinese,506,0.0071507
chinese,507,0.0071507
chinese,508,0.0070721
chinese,509,0.0070721
chinese,510,0.0070721
chinese,511,0.0070721
chinese,512,0.0070721
chinese,513,0.0070721
chinese,514,0.0070721
chinese,515,0.0069936
chinese,516,0.0069936
chinese,517,0.0069936
chinese,518,0.0069936
chinese,519,0.0069936
chinese,520,0.0069936
chinese,521,0.0069936
chinese,522,0.0069936
chinese,523,0.0069936
chinese,524,0.0069936
chinese,525,0.0069936
chinese,526,0.006915
chinese,527,0.006915
chinese,528,0.006915
chinese,529,0.006915
chinese,530,0.0068364
chinese,531,0.0068364
chinese,532,0.0068364
chinese,533,0.0068364
chinese,534,0.0068364
chinese,535,0.0068364
chinese,536,0.0068364
chinese,537,0.0068364
chinese,538,0.0068364
chinese,539,0.0067578
chinese,540,0.0067578
chinese,541,0.0067578
chinese,542,0.0067578
chinese,543,0.0067578
chinese,544,0.0067578
chinese,545,0.0066792
chinese,546,0.0066792
chinese,547,0.0066792
chinese,548,0.0066792
chinese,549,0.0066792
chinese,550,0.0066792
chinese,551,0.0066007
chinese,552,0.0066007
chinese,553,0.0066007
chinese,554,0.0066007
chinese,555,0.0066007
chinese,556,0.0065221
chinese,557,0.0065221
chinese,558,0.0065221
chinese,559,0.0065221
chinese,560,0.0065221
chinese,561,0.0065221
chinese,562,0.0065221
chinese,563,0.0065221
chinese,564,0.0064435
chinese,565,0.0064435
chinese,566,0.0064435
chinese,567,0.0064435
chinese,568,0.0064435
chinese,569,0.0064435
chinese,570,0.0064435
chinese,571,0.0063649
chinese,572,0.0063649
chinese,573,0.0063649
chinese,574,0.0063649
chinese,575,0.0063649
chinese,576,0.0063649
chinese,577,0.0063649
chinese,578,0.0063649
chinese,579,0.0063649
chinese,580,0.0063649
chinese,581,0.0063649
chinese,582,0.0062863
chinese,583,0.0062863
chinese,584,0.0062863
chinese,585,0.0062863
chinese,586,0.0062863
chinese,587,0.0062078
chinese,588,0.0062078
chinese,589,0.0062078
chinese,590,0.0062078
chinese,591,0.0062078
chinese,592,0.0062078
chinese,593,0.0062078
chinese,594,0.0062078
chinese,595,0.0061292
chinese,596,0.0061292
chinese,597,0.0061292
chinese,598,0.0061292
chinese,599,0.0061292
chinese,600,0.0061292
chinese,601,0.0061292
chinese,602,0.0061292
chinese,603,0.0061292
chinese,604,0.0061292
chinese,605,0.0061292
chinese,606,0.0061292
chinese,607,0.0061292
chinese,608,0.0060506
chinese,609,0.0060506
chinese,610,0.0060506
chinese,611,0.0060506
chinese,612,0.0060506
chinese,613,0.0060506
chinese,614,0.0060506
chinese,615,0.005972
chinese,616,0.005972
chinese,617,0.005972
chinese,618,0.005972
chinese,619,0.005972
chinese,620,0.005972
chinese,621,0.005972
chinese,622,0.005972
chinese,623,0.005972
chinese,624,0.0058934
chinese,625,0.0058934
chinese,626,0.0058934
chinese,627,0.0058934
chinese,628,0.0058934
chinese,629,0.0058934
chinese,630,0.0058934
chinese,631,0.0058934
chinese,632,0.0058149
chinese,633,0.0058149
chinese,634,0.0058149
chinese,635,0.0058149
chinese,636,0.0058149
chinese,637,0.0058149
chinese,638,0.0058149
chinese,639,0.0058149
chinese,640,0.0058149
chinese,641,0.0058149
chinese,642,0.0058149
chinese,643,0.0058149
chinese,644,0.0057363
chinese,645,0.0057363
chinese,646,0.0057363
chinese,647,0.0057363
chinese,648,0.0057363
chinese,649,0.0057363
chinese,650,0.0057363
chinese,651,0.0057363
chinese,652,0.0057363
chinese,653,0.0057363
chinese,654,0.0056577
chinese,655,0.0056577
chinese,656,0.0056577
chinese,657,0.0056577
chinese,658,0.0056577
chinese,659,0.0056577
chinese,660,0.0056577
chinese,661,0.0056577
chinese,662,0.0056577
chinese,663,0.0056577
chinese,664,0.0056577
chinese,665,0.0056577
chinese,666,0.0056577
chinese,667,0.0056577
chinese,668,0.0056577
chinese,669,0.0056577
chinese,670,0.0055791
chinese,671,0.0055791
chinese,672,0.0055791
chinese,673,0.0055791
chinese,674,0.0055791
chinese,675,0.0055791
chinese,676,0.0055791
chinese,677,0.0055791
chinese,678,0.0055791
chinese,679,0.0055006
chinese,680,0.0055006
chinese,681,0.0055006
chinese,682,0.0055006
chinese,683,0.0055006
chinese,684,0.0055006
chinese,685,0.0055006
chinese,686,0.0055006
chinese,687,0.0055006
chinese,688,0.0055006
chinese,689,0.005422
chinese,690,0.005422
chinese,691,0.005422
chinese,692,0.005422
chinese,693,0.005422
chinese,694,0.005422
chinese,695,0.005422
chinese,696,0.005422
chinese,697,0.005422
chinese,698,0.005422
chinese,699,0.0053434
chinese,700,0.0053434
chinese,701,0.0053434
chinese,702,0.0053434
chinese,703,0.0053434
chinese,704,0.0053434
chinese,705,0.0053434
chinese,706,0.0053434
chinese,707,0.0053434
chinese,708,0.0052648
chinese,709,0.0052648
chinese,710,0.0052648
chinese,711,0.0052648
chinese,712,0.0052648
chinese,713,0.0052648
chinese,714,0.0052648
chinese,715,0.0052648
chinese,716,0.0051862
chinese,717,0.0051862
chinese,718,0.0051862
chinese,719,0.0051862
chinese,720,0.0051862
chinese,721,0.0051862
chinese,722,0.0051862
chinese,723,0.0051862
chinese,724,0.0051862
chinese,725,0.0051077
chinese,726,0.0051077
chinese,727,0.0051077
chinese,728,0.0051077
chinese,729,0.0051077
chinese,730,0.0051077
chinese,731,0.0051077
chinese,732,0.0051077
chinese,733,0.0051077
chinese,734,0.0051077
chinese,735,0.0051077
